TIMESTAMP,역률평균,R상역률,S상역률,T상역률,LABEL_NAME,predict,predict_low,predict_up,sigma_upper,sigma_lower
2020-11-17 19:00:00,0.9357412,0.9328128,0.9373698,0.9305994,0.0,0.9391532859738856,0.9348046957388296,0.9435018762089415,0.9644350209273398,0.929738839622587
2020-11-17 19:30:00,0.9387556,0.934245,0.93802094,0.9378909,0.0,0.9388412664475694,0.9349058547475677,0.9427766786070922,0.9644350209273398,0.929738839622587
2020-11-17 20:00:00,0.94065106,0.9352865,0.9384115,0.942969,0.0,0.9409716685544874,0.9356061219428526,0.9463372151661223,0.9644350209273398,0.929738839622587
2020-11-17 20:30:00,0.9436554,0.9378907,0.9416668,0.9460939,0.0,0.9418741480773603,0.9381302363454856,0.9456180598092349,0.9644350209273398,0.929738839622587
2020-11-17 21:00:00,0.94313204,0.9372397,0.94023436,0.9458335,0.0,0.9444321503343515,0.9409517731222974,0.9479125275464056,0.9644350209273398,0.929738839622587
2020-11-17 21:30:00,0.9419776,0.9358074,0.9394531,0.9446616,0.0,0.9439349363905483,0.9410039710605211,0.9468659014908148,0.9644350209273398,0.929738839622587
2020-11-17 22:00:00,0.94335216,0.93697935,0.940625,0.94648457,0.0,0.9435167761855852,0.9408882534994307,0.9461452984122184,0.9644350209273398,0.929738839622587
2020-11-17 22:30:00,0.94285005,0.9360679,0.9399739,0.94596374,0.0,0.9440106461932269,0.941553767102316,0.9464675248246166,0.9644350209273398,0.929738839622587
2020-11-17 23:00:00,0.9437306,0.9372397,0.9411458,0.9472659,0.0,0.9436631047549753,0.941434593022357,0.9458916164875935,0.9644350209273398,0.929738839622587
2020-11-17 23:30:00,0.94265956,0.9355471,0.93971354,0.9467449,0.0,0.9443167741975524,0.9416773764814135,0.9469561721434521,0.9644350209273398,0.929738839622587
2020-11-18 00:00:00,0.9446124,0.9385418,0.9404949,0.9490888,0.0,0.9442873970038184,0.9420982593498034,0.946476534198312,0.9644350209273398,0.929738839622587
2020-11-18 00:30:00,0.9387768,0.93177116,0.9350261,0.94348985,0.0,0.9450120900513312,0.9427747003680961,0.9472494797345664,0.9644350209273398,0.929738839622587
2020-11-18 01:00:00,0.9436534,0.93671906,0.9399741,0.94856787,0.0,0.9429168440774308,0.9406914276799759,0.945142260934407,0.9644350209273398,0.929738839622587
2020-11-18 01:30:00,0.9443678,0.9381513,0.9407553,0.9493492,0.0,0.943942521248358,0.9411265125122256,0.9467585302142512,0.9644350209273398,0.929738839622587
2020-11-18 02:00:00,0.94404626,0.9378907,0.9401043,0.9481774,0.0,0.9455077089968638,0.943593278662426,0.9474221393313014,0.9644350209273398,0.929738839622587
2020-11-18 02:30:00,0.94082993,0.934896,0.9372396,0.9444013,0.0,0.9454171768766333,0.9433203441758446,0.9475140098071826,0.9644350209273398,0.929738839622587
2020-11-18 03:00:00,0.9405112,0.9345054,0.9373698,0.94427115,0.0,0.944116045664092,0.9411203062181762,0.9471117851100077,0.9644350209273398,0.929738839622587
2020-11-18 03:30:00,0.9417272,0.9354168,0.9385417,0.9459638,0.0,0.9433505296674636,0.940923686264243,0.9457773730706842,0.9644350209273398,0.929738839622587
2020-11-18 04:00:00,0.9415119,0.9350262,0.9382814,0.94583344,0.0,0.9434356233536593,0.9407546182856251,0.9461166284216933,0.9644350209273398,0.929738839622587
2020-11-18 04:30:00,0.9409718,0.9346356,0.9376304,0.9451823,0.0,0.9433012542844119,0.9408062317128145,0.9457962768560093,0.9644350209273398,0.929738839622587
2020-11-18 05:00:00,0.9410728,0.9352866,0.9373699,0.94531274,0.0,0.9433409086709797,0.9403143583250191,0.9463674590169404,0.9644350209273398,0.929738839622587
2020-11-18 05:30:00,0.94109434,0.935547,0.938151,0.9446618,0.0,0.9430440478317729,0.9405171671111939,0.9455709285523518,0.9644350209273398,0.929738839622587
2020-11-18 06:00:00,0.9405854,0.9354168,0.9372396,0.9441409,0.0,0.9431599855035437,0.9400569152189345,0.9462630557881528,0.9644350209273398,0.929738839622587
2020-11-18 06:30:00,0.9406664,0.9350262,0.9371094,0.9441409,0.0,0.9430044867280195,0.9403050024722985,0.9457039709837405,0.9644350209273398,0.929738839622587
2020-11-18 07:00:00,0.9404115,0.93528664,0.9385417,0.9415367,0.0,0.9429806550367722,0.9402925715033497,0.9456687385701947,0.9644350209273398,0.929738839622587
2020-11-18 07:30:00,0.94382405,0.9404949,0.94440114,0.94088566,0.0,0.9427129590924803,0.9399688396993251,0.9454570789451567,0.9644350209273398,0.929738839622587
2020-11-18 08:00:00,0.93978256,0.93606794,0.9412761,0.9359379,0.0,0.9441285253422936,0.9419320211030644,0.9463250295815229,0.9644350209273398,0.929738839622587
2020-11-18 08:30:00,0.9380554,0.9341148,0.9411456,0.9333336,0.0,0.9424380955356769,0.9393079194708895,0.9455682720599856,0.9644350209273398,0.929738839622587
2020-11-18 09:00:00,0.9376146,0.9334638,0.9399738,0.933594,0.0,0.9403562501205701,0.9364943461974005,0.9442181540437398,0.9644350209273398,0.929738839622587
2020-11-18 09:30:00,0.9397574,0.9352866,0.9417967,0.9363282,0.0,0.9397046351975171,0.9358304262142222,0.9435788446403334,0.9644350209273398,0.929738839622587
2020-11-18 10:00:00,0.9417566,0.9371094,0.9440107,0.9386718,0.0,0.940465808258779,0.9374198799015596,0.9435117366159984,0.9644350209273398,0.929738839622587
2020-11-18 10:30:00,0.9425538,0.9377604,0.9445316,0.9395832,0.0,0.9419838973764106,0.9382936292366233,0.9456741655161981,0.9644350209273398,0.929738839622587
2020-11-18 11:00:00,0.94085574,0.9364584,0.9420572,0.938151,0.0,0.9426177835099836,0.9393927544466195,0.9458428121138266,0.9644350209273398,0.929738839622587
2020-11-18 11:30:00,0.94106895,0.936198,0.9421874,0.9389322,0.0,0.941584579840446,0.9378147952239162,0.9453543644569757,0.9644350209273398,0.929738839622587
2020-11-18 12:00:00,0.9406626,0.9356772,0.941406,0.9382812,0.0,0.9422525987532051,0.9395984876260514,0.9449067098803589,0.9644350209273398,0.929738839622587
2020-11-18 12:30:00,0.94226193,0.936849,0.94322926,0.9402342,0.0,0.941696339085459,0.9384572546455151,0.9449354235254029,0.9644350209273398,0.929738839622587
2020-11-18 13:00:00,0.9443379,0.9398436,0.945313,0.9423176,0.0,0.9423073350868331,0.9391312326298892,0.9454834375437768,0.9644350209273398,0.929738839622587
2020-11-18 13:30:00,0.9445088,0.9404946,0.9455734,0.94153625,0.0,0.9439889103784167,0.9411370327918024,0.9468407881947917,0.9644350209273398,0.929738839622587
2020-11-18 14:00:00,0.94584537,0.941406,0.946615,0.94322926,0.0,0.9448090533426147,0.9423845649858181,0.9472335414696506,0.9644350209273398,0.929738839622587
